GeografischerName_GEN,mean.day_1,mean.day_2,mean.day_3,mean.day_4,mean.day_5,mean.day_6,mean.day_7,mean.day_8,mean.day_9,mean.day_10,mean.day_11,mean.day_12,mean.day_13,mean.day_14,mean.day_15,mean.day_16,mean.day_17,mean.day_18,mean.day_19,mean.day_20,mean.day_21,mean.day_22,mean.day_23,mean.day_24,mean.day_25,mean.day_26,mean.day_27,mean.day_28,mean.day_29,mean.day_30,mean.day_31,mean.day_32,mean.day_33,mean.day_34,mean.day_35,mean.day_36,mean.day_37,mean.day_38,mean.day_39,mean.day_40,mean.day_41,mean.day_42,mean.day_43,mean.day_44,mean.day_45,mean.day_46,mean.day_47,mean.day_48,mean.day_49,mean.day_50,mean.day_51,mean.day_52,mean.day_53,mean.day_54,mean.day_55,mean.day_56,mean.day_57,mean.day_58,mean.day_59,mean.day_60,mean.day_61,mean.day_62,mean.day_63,mean.day_64,mean.day_65,mean.day_66,mean.day_67,mean.day_68,mean.day_69,mean.day_70,mean.day_71,mean.day_72,mean.day_73,mean.day_74,mean.day_75,mean.day_76,mean.day_77,mean.day_78,mean.day_79,mean.day_80,mean.day_81,mean.day_82,mean.day_83,mean.day_84,mean.day_85,mean.day_86,mean.day_87,mean.day_88,mean.day_89,mean.day_90,mean.day_91,mean.day_92,mean.day_93,mean.day_94,mean.day_95,mean.day_96,mean.day_97,mean.day_98,mean.day_99,mean.day_100,mean.day_101,mean.day_102,mean.day_103,mean.day_104,mean.day_105,mean.day_106,mean.day_107,mean.day_108,mean.day_109,mean.day_110,mean.day_111,mean.day_112,mean.day_113,mean.day_114,mean.day_115,mean.day_116,mean.day_117,mean.day_118,mean.day_119,mean.day_120,mean.day_121,mean.day_122,mean.day_123,mean.day_124,mean.day_125,mean.day_126,mean.day_127,mean.day_128,mean.day_129,mean.day_130,mean.day_131,mean.day_132,mean.day_133,mean.day_134,mean.day_135,mean.day_136,mean.day_137,mean.day_138,mean.day_139,mean.day_140,mean.day_141,mean.day_142,mean.day_143,mean.day_144,mean.day_145,mean.day_146,mean.day_147,mean.day_148,mean.day_149,mean.day_150,mean.day_151,mean.day_152,mean.day_153,mean.day_154,mean.day_155,mean.day_156,mean.day_157,mean.day_158,mean.day_159,mean.day_160,mean.day_161,mean.day_162,mean.day_163,mean.day_164,mean.day_165,mean.day_166,mean.day_167,mean.day_168,mean.day_169,mean.day_170,mean.day_171,mean.day_172,mean.day_173,mean.day_174,mean.day_175,mean.day_176,mean.day_177,mean.day_178,mean.day_179,mean.day_180,mean.day_181,mean.day_182,mean.day_183,mean.day_184,mean.day_185,mean.day_186,mean.day_187,mean.day_188,mean.day_189,mean.day_190,mean.day_191,mean.day_192,mean.day_193,mean.day_194,mean.day_195,mean.day_196,mean.day_197,mean.day_198,mean.day_199,mean.day_200,mean.day_201,mean.day_202,mean.day_203,mean.day_204,mean.day_205,mean.day_206,mean.day_207,mean.day_208,mean.day_209,mean.day_210,mean.day_211,mean.day_212,mean.day_213,mean.day_214,mean.day_215,mean.day_216,mean.day_217,mean.day_218,mean.day_219,mean.day_220,mean.day_221,mean.day_222,mean.day_223,mean.day_224,mean.day_225,mean.day_226,mean.day_227,mean.day_228,mean.day_229,mean.day_230,mean.day_231,mean.day_232,mean.day_233,mean.day_234,mean.day_235,mean.day_236,mean.day_237,mean.day_238,mean.day_239,mean.day_240,mean.day_241,mean.day_242,mean.day_243,mean.day_244,mean.day_245,mean.day_246,mean.day_247,mean.day_248,mean.day_249,mean.day_250,mean.day_251,mean.day_252,mean.day_253,mean.day_254,mean.day_255,mean.day_256,mean.day_257,mean.day_258,ID
Rendsburg-Eckernförde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077809568028897,0.00436170073226094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303937196731567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331773348152637,0,0,0,0,0,0,0,0,0,0,0.127676635980606,0.167470514774323,0.148090675473213,0,0.0962278172373772,0.0696822479367256,0,0,0,0,0,0,0,0.115954771637917,0.267298012971878,0.374184399843216,0.283696740865707,0.208540886640549,0.282021313905716,0.228185087442398,0,0.0526155270636082,0.335679143667221,0.456161499023438,0.186249658465385,0.183161795139313,0.279323041439056,0.252887904644012,0.284706860780716,0.39803746342659,0.376075953245163,0.323645889759064,0.529833674430847,0.602317750453949,0.265809923410416,0.280266404151917,0.345122009515762,0.36822971701622,0.214063704013824,0.189177915453911,0.305438250303268,0.349478513002396,0.401477187871933,0.404411941766739,0.389154940843582,0.467152297496796,0.319872796535492,0.308270573616028,0.446164131164551,0.509453654289246,0.584505081176758,0.645567655563354,0.491682469844818,0.352523475885391,0.467558473348618,0.503202259540558,0.474103838205338,0.479701638221741,0.414671927690506,0.409793168306351,0.291867166757584,0.00127427652478218,0.400961250066757,0.38473904132843,0.406583398580551,0.239672809839249,0.453682750463486,0.282837331295013,0.208031207323074,0.444343775510788,0.474520653486252,0.458090484142303,0.34895184636116,0.282952904701233,11
Schleswig-Flensburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114647077862173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134562244638801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334503799676895,0,0,0,0,0,0,0,0,0,0,0.0550861917436123,0.0840765982866287,0.071873664855957,0,0.0467211380600929,0,0,0,0,0,0,0,0,0.046720702201128,0.133965447545052,0.189062237739563,0.138795509934425,0.103175051510334,0.139442801475525,0.113746926188469,0,0,0.16898438334465,0.232143267989159,0.0912104174494743,0.100822187960148,0.136592507362366,0.11649514734745,0.150285243988037,0.197219118475914,0.183506667613983,0.169533208012581,0.271039247512817,0.296977579593658,0.133455440402031,0.143747091293335,0.169211268424988,0.186124667525291,0.119242072105408,0.112402379512787,0.146460637450218,0.169473186135292,0.20237223803997,0.206171154975891,0.193830713629723,0.23460054397583,0.163151517510414,0.158962965011597,0.234288945794106,0.258308827877045,0.287065356969833,0.320125102996826,0.260637879371643,0.183212116360664,0.245552062988281,0.258841454982758,0.235755562782288,0.242505073547363,0.225188836455345,0.204237744212151,0.147329017519951,0.0016620714450255,0.206941410899162,0.203241050243378,0.209048613905907,0.129251226782799,0.221383348107338,0.135412022471428,0.113686829805374,0.216280207037926,0.232989639043808,0.223195299506187,0.178147807717323,0.144923314452171,12
Segeberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252266810275614,0.00761915929615498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524183437228203,0.0104786036536098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207938370294869,0.0251284930855036,0,0,0,0,0,0,0,0,0,0.21113184094429,0.241813912987709,0.231934547424316,0,0.154754146933556,0.210885688662529,0,0.000107272317109164,0,0,0,0,0,0.198425889015198,0.390762031078339,0.536277770996094,0.413383036851883,0.310352593660355,0.417980551719666,0.353387981653214,0.00991708878427744,0.192686289548874,0.495143294334412,0.645724236965179,0.29922741651535,0.249714314937592,0.42302531003952,0.407008200883865,0.402004897594452,0.584516882896423,0.568719148635864,0.463175624608994,0.743631482124329,0.881668090820312,0.407153517007828,0.394680202007294,0.525519669055939,0.550924241542816,0.292150348424911,0.065320111811161,0.465976148843765,0.521440804004669,0.589469432830811,0.56403785943985,0.553807735443115,0.689835131168365,0.489599108695984,0.431777954101562,0.599512815475464,0.705349683761597,0.848982870578766,0.935016274452209,0.670075058937073,0.494373828172684,0.629100620746613,0.717558920383453,0.692584455013275,0.679770588874817,0.555992543697357,0.609242260456085,0.429656326770782,0.0765188336372375,0.529311299324036,0.525323629379272,0.567298531532288,0.307652682065964,0.675494730472565,0.446330040693283,0.302763134241104,0.654673933982849,0.708088994026184,0.698115468025208,0.520209908485413,0.428591996431351,13
Steinburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346112973056734,0.00474192854017019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403294302523136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636368691921234,0,0,0,0,0,0,0,0,0,0,0.149911791086197,0.184254184365273,0.167618334293365,0,0.115449905395508,0.122583948075771,0,0,0,0,0,0,0,0.158185467123985,0.301756322383881,0.401551872491837,0.29167366027832,0.223279595375061,0.288535743951797,0.237923815846443,0,0.0669375136494637,0.353845059871674,0.463800579309464,0.205822303891182,0.199143901467323,0.293741315603256,0.276031702756882,0.29008623957634,0.408329665660858,0.379623532295227,0.338439255952835,0.542470514774323,0.605975329875946,0.272668689489365,0.284188896417618,0.35017654299736,0.369866460561752,0.200355976819992,0.18548372387886,0.306867301464081,0.333631604909897,0.381073176860809,0.408864736557007,0.386543452739716,0.463580071926117,0.336536854505539,0.296604722738266,0.425323754549026,0.49826455116272,0.574940323829651,0.638561606407166,0.480551600456238,0.360886752605438,0.450410217046738,0.489239245653152,0.463122308254242,0.468350321054459,0.397591948509216,0.409347683191299,0.295487880706787,0.0932930931448936,0.397333651781082,0.367439478635788,0.396514505147934,0.253366410732269,0.46176290512085,0.296083748340607,0.222415447235107,0.447759449481964,0.451817244291306,0.451272517442703,0.333020985126495,0.281726330518723,14
Stormarn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518854660913348,0.00974478200078011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685438588261604,0.0513057447969913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260326229035854,0.10193508118391,0,0,0,0,0,0,0,0,0,0.241216033697128,0.267708957195282,0.260460555553436,0,0.180340483784676,0.25538432598114,0,0.0605464577674866,0,0,0,0,0,0.234346315264702,0.417233884334564,0.556666433811188,0.419070452451706,0.323426812887192,0.428174018859863,0.382433116436005,0.13191582262516,0.226037725806236,0.520723819732666,0.657213568687439,0.321094363927841,0.285237580537796,0.448286980390549,0.442767322063446,0.405081987380981,0.594628989696503,0.583293735980988,0.476097941398621,0.743184089660645,0.88675844669342,0.43621489405632,0.407325953245163,0.54950088262558,0.561356246471405,0.313784301280975,0.0355528295040131,0.478654354810715,0.532509922981262,0.584788620471954,0.537703692913055,0.531245648860931,0.686261117458344,0.501516163349152,0.423597037792206,0.542150795459747,0.677065908908844,0.820897936820984,0.913516759872437,0.632481336593628,0.482479065656662,0.57798445224762,0.681605756282806,0.670172870159149,0.654120266437531,0.53427392244339,0.598542273044586,0.406347215175629,0.276660889387131,0.455034375190735,0.494855761528015,0.518829941749573,0.284004807472229,0.659622013568878,0.44534108042717,0.326140701770782,0.633391320705414,0.694418489933014,0.681370675563812,0.516377210617065,0.448542654514313,15
Hamburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043557551689446,0.00656808586791158,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12853322713636e-05,0.0495088659226894,0.0403803028166294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488568916916847,0.0734668001532555,0,0,0,0,0,0,0,0,0,0.161839202046394,0.18109542131424,0.174604535102844,0,0.125882148742676,0.17238549888134,0.0197933726012707,0.0837999880313873,0,0,0,0,0,0.16588082909584,0.280137985944748,0.360864371061325,0.260353237390518,0.204371646046638,0.268681317567825,0.247481614351273,0.101335056126118,0.147719398140907,0.339110493659973,0.419416189193726,0.208384484052658,0.197380989789963,0.290480315685272,0.298613339662552,0.25483113527298,0.381179332733154,0.367460638284683,0.315261512994766,0.486954122781754,0.566855788230896,0.281354874372482,0.26678740978241,0.357456505298615,0.353552907705307,0.194504231214523,0.023318774998188,0.303336530923843,0.328133463859558,0.36215540766716,0.335203468799591,0.328164488077164,0.427902489900589,0.3149753510952,0.270979911088943,0.319380939006805,0.436645776033401,0.521488904953003,0.574171364307404,0.402207434177399,0.316095143556595,0.357983440160751,0.425979733467102,0.417096763849258,0.416516333818436,0.33483812212944,0.375301361083984,0.257069438695908,0.188361749053001,0.258082807064056,0.30468738079071,0.317621558904648,0.185889512300491,0.426725655794144,0.289193004369736,0.220975831151009,0.407482087612152,0.4442338347435,0.43886199593544,0.334153175354004,0.311787605285645,16
Braunschweig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668165786191821,0.0134035274386406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573099255561829,0.102589249610901,0.11564414203167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176655158400536,0,0,0,0,0,0,0.169015556573868,0.146006897091866,0,0.365380108356476,0.408950299024582,0.368584811687469,0.237638577818871,0.30658808350563,0.387928545475006,0.258922070264816,0.326191008090973,0.186644181609154,0,0,0,0,0.377977818250656,0.586584985256195,0.71825647354126,0.556941390037537,0.410598516464233,0.556019186973572,0.640027165412903,0.380055010318756,0.299537032842636,0.652450203895569,0.876263618469238,0.598555505275726,0.511898756027222,0.736689865589142,0.718887090682983,0.530773639678955,0.822283148765564,0.869293391704559,0.676534175872803,0.975588858127594,1.16101145744324,0.715106308460236,0.58572906255722,0.783781170845032,0.72092342376709,0.47721666097641,0.374904811382294,0.630518853664398,0.727725863456726,0.805843770503998,0.564487814903259,0.781807363033295,0.992545604705811,0.670195698738098,0.493612051010132,0.487002015113831,0.886178553104401,1.05784690380096,1.15814924240112,0.788557767868042,0.667314529418945,0.849470555782318,0.890953302383423,0.819701135158539,0.873913168907166,0.64299339056015,0.716501355171204,0.594857275485992,0.530894875526428,0.656429588794708,0.631269574165344,0.697992086410522,0.450356781482697,0.965663135051727,0.757765412330627,0.55121511220932,0.904372334480286,1.06000232696533,1.05781924724579,0.878712117671967,0.896679282188416,17
Salzgitter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520507013425231,0.0112314093858004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473112836480141,0.0887793451547623,0.105406276881695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142817184329033,0,0,0,0,0,0,0.157181441783905,0.104667596518993,0,0.3127121925354,0.350759387016296,0.311078548431396,0.210760802030563,0.264801263809204,0.328536599874496,0.226170063018799,0.278106063604355,0.183509349822998,0,0,0,0,0.315416365861893,0.492119044065475,0.60947984457016,0.475917458534241,0.348619222640991,0.481912463903427,0.555545806884766,0.320997446775436,0.240401715040207,0.550143122673035,0.748211801052094,0.518263757228851,0.444252490997314,0.653423607349396,0.614536821842194,0.44319561123848,0.7091383934021,0.753446042537689,0.586601793766022,0.824904978275299,0.987906575202942,0.60629677772522,0.506920635700226,0.681592583656311,0.607955098152161,0.408743172883987,0.310456544160843,0.527799665927887,0.615219235420227,0.677096605300903,0.461522996425629,0.677304625511169,0.861011326313019,0.574556887149811,0.410083204507828,0.430122971534729,0.742319524288177,0.903770387172699,0.98301362991333,0.665385842323303,0.567181468009949,0.727963328361511,0.768019795417786,0.696907699108124,0.741373479366302,0.535133123397827,0.600040018558502,0.50179660320282,0.444078922271729,0.575155436992645,0.541236579418182,0.583829581737518,0.394891679286957,0.829502463340759,0.633057832717896,0.468808859586716,0.772518396377563,0.903073310852051,0.90194445848465,0.740015983581543,0.767167627811432,18
Wolfsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514953024685383,0.0115933706983924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452686212956905,0.083196297287941,0.0950952023267746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139078974723816,0,0,0,0,0,0,0.136046215891838,0.121701657772064,0,0.288763582706451,0.324168473482132,0.293344438076019,0.191330045461655,0.237881228327751,0.303535759449005,0.207120642066002,0.26224559545517,0.0680882334709167,0,0,0,0,0.305542171001434,0.467221170663834,0.568534433841705,0.451721131801605,0.322998940944672,0.43450540304184,0.507663309574127,0.312288820743561,0.232883960008621,0.512863874435425,0.698391139507294,0.482736617326736,0.407890826463699,0.578424036502838,0.574788212776184,0.422510713338852,0.648683965206146,0.689855575561523,0.536977350711823,0.775032758712769,0.924478888511658,0.574794232845306,0.450139313936234,0.6126988530159,0.577663898468018,0.390361487865448,0.298495382070541,0.486230105161667,0.582140445709229,0.633250176906586,0.439059287309647,0.604212284088135,0.775198638439178,0.540139019489288,0.39641398191452,0.370387047529221,0.700789451599121,0.835666179656982,0.92123955488205,0.619088113307953,0.524496078491211,0.667315423488617,0.69986480474472,0.648531436920166,0.678282916545868,0.510583519935608,0.552995383739471,0.475551694631577,0.425348192453384,0.499719113111496,0.501972854137421,0.561186850070953,0.33021268248558,0.750274956226349,0.600478410720825,0.429120182991028,0.700177550315857,0.831963241100311,0.83272260427475,0.689950525760651,0.703271627426147,19
Gifhorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643581943586469,0.0114934593439102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045480765402317,0.0820641443133354,0.086562380194664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136950463056564,0,0,0,0,0,0,0.0584595128893852,0.109967231750488,0,0.287742882966995,0.322879910469055,0.294969975948334,0.155636206269264,0.232506796717644,0.315000802278519,0.186571881175041,0.248722270131111,0.0462284982204437,0,0,0,0,0.296422988176346,0.472599923610687,0.579367697238922,0.445489019155502,0.327322840690613,0.426985740661621,0.486992806196213,0.293381750583649,0.231834709644318,0.52343624830246,0.694068431854248,0.462238192558289,0.390472322702408,0.549969613552094,0.571659803390503,0.422841310501099,0.647075235843658,0.671644985675812,0.526608526706696,0.779177904129028,0.919594764709473,0.564092814922333,0.438472270965576,0.603146731853485,0.575284659862518,0.37652200460434,0.274380326271057,0.512827038764954,0.568939030170441,0.627634048461914,0.461462169885635,0.584030508995056,0.752228081226349,0.5136598944664,0.371785223484039,0.363371521234512,0.692614018917084,0.820073068141937,0.913968920707703,0.612482130527496,0.510583221912384,0.649431884288788,0.675392866134644,0.639970719814301,0.678545236587524,0.489672213792801,0.562609076499939,0.434265851974487,0.391980707645416,0.433376669883728,0.478233098983765,0.526792466640472,0.318260312080383,0.726290047168732,0.58333545923233,0.408311873674393,0.668326914310455,0.801260769367218,0.80247837305069,0.670386970043182,0.661584436893463,20
Goslar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149880448589101,0.00449618743732572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762890512123704,0.0440709814429283,0.0581934936344624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413043610751629,0,0,0,0,0,0,0.00455930223688483,0.00317762256599963,0,0.161987572908401,0.194353953003883,0.154986798763275,0.0777959749102592,0.106935173273087,0.157632321119308,0.0460833609104156,0.107572138309479,0.00531576294451952,0,0,0,0,0.147823885083199,0.29494708776474,0.375957459211349,0.293746083974838,0.169146865606308,0.278102338314056,0.333302348852158,0.171794593334198,0.00695693120360374,0.326114386320114,0.471214413642883,0.308244705200195,0.232034653425217,0.426173001527786,0.388700723648071,0.215357229113579,0.445172786712646,0.491306811571121,0.403614550828934,0.540778517723083,0.652941048145294,0.372654348611832,0.289243102073669,0.42498391866684,0.346861898899078,0.163775652647018,0.00899026449769735,0.211789071559906,0.343053817749023,0.376234948635101,0.190821155905724,0.399489253759384,0.53515088558197,0.325362533330917,0.0119190784171224,0.186651691794395,0.428813487291336,0.564152002334595,0.607301652431488,0.34759059548378,0.275850266218185,0.406497955322266,0.450911909341812,0.41676276922226,0.413443624973297,0.254375576972961,0.268340408802032,0.105121836066246,0.0931640714406967,0.213194623589516,0.224294364452362,0.226648598909378,0.011413337662816,0.449858814477921,0.290046870708466,0.0686085596680641,0.406406253576279,0.504759192466736,0.525850772857666,0.387119114398956,0.441710233688354,21
Helmstedt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277481321245432,0.011116043664515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443481504917145,0.0793026760220528,0.0936385691165924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130471408367157,0,0,0,0,0,0,0.136993333697319,0.115961633622646,0,0.278498381376266,0.312492817640305,0.280036836862564,0.192770749330521,0.228562146425247,0.285332560539246,0.20226714015007,0.253192901611328,0.084641769528389,0,0,0,0,0.290226578712463,0.437684804201126,0.537969291210175,0.438310235738754,0.308447033166885,0.423497468233109,0.494996428489685,0.306205034255981,0.227885812520981,0.490503042936325,0.670564830303192,0.468960583209991,0.397211730480194,0.567179977893829,0.555760622024536,0.401255130767822,0.62241929769516,0.668859243392944,0.521153509616852,0.744206190109253,0.887577295303345,0.55587500333786,0.439765751361847,0.594036757946014,0.558285176753998,0.37591341137886,0.2826287150383,0.45199853181839,0.559259235858917,0.602660894393921,0.407286018133163,0.582614481449127,0.747697532176971,0.526313006877899,0.384144246578217,0.35530287027359,0.669688999652863,0.800902783870697,0.881534278392792,0.589374244213104,0.506203413009644,0.644644320011139,0.678844273090363,0.629682183265686,0.64479672908783,0.492845892906189,0.514322876930237,0.457750380039215,0.413240164518356,0.488629311323166,0.485590398311615,0.542609512805939,0.311103373765945,0.719111859798431,0.572221457958221,0.413298010826111,0.672780275344849,0.80207771062851,0.807838618755341,0.662943661212921,0.687008559703827,22
